# Строка для совместимости
500.0;1.148;1892.0;1133000.0;124400000.0
# 55 Cesium Cs 11
0.01;681.3;0.0;0.0;0.0
0.0704;164200.0;-29220.0;1724.0;-33.61
0.111;-2400.0;4936.0;-1531.0;135.4
0.726;12950.0;-7423.0;-6620.0;9125.0
1.065;612.1;-1572.0;27120.0;-15630.0
5.012;-84.02;2872.0;76990.0;-18530.0
5.36;-225.4;10150.0;79400.0;-42840.0
5.713;-1.987;1400.0;204000.0;-416600.0
35.985;-4.238;2444.0;1873000.0;-18990000.0
100.0;2.278;404.4;2085000.0;-26350000.0
500.0;1.226;2030.0;1249000.0;116900000.0
# 56 Barium Ba 11
0.01;5765.0;0.0;0.0;0.0
0.0305;1759.0;-233.1;9.598;0.0396
0.09;-427.6;2995.0;-983.7;87.71
0.78;6154.0;1190.0;-285.8;1593.0
1.135;242.0;-403.3;31380.0;-23040.0
5.247;-108.4;4043.0;77180.0;-25320.0
5.623;-183.6;7952.0;95450.0;-45320.0
5.987;8.708;758.1;225800.0;-501100.0
37.441;-5.846;3162.0;1902000.0;-19480000.0
100.0;2.59;229.7;2236000.0;-31930000.0
500.0;1.281;2144.0;1303000.0;119300000.0
# 57 Lantanum La 12
0.01;4514.0;0.0;0.0;0.0
0.04;27410.0;-4218.0;211.7;-3.183
0.13;-1231.0;4053.0;-1329.0;120.3
0.832;2431.0;3780.0;2792.0;-216.7
1.124;-402.4;8837.0;2398.0;-415.4
1.204;-269.4;4549.0;19440.0;-12640.0
5.484;-90.85;3459.0;86390.0;-25580.0
5.891;-148.5;6357.0;112100.0;-46260.0
6.266;-6.527;1901.0;220900.0;-460200.0
38.925;-7.588;3685.0;1991000.0;-20540000.0
100.0;2.727;313.7;2356000.0;-33620000.0
500.0;1.365;2298.0;1393000.0;122000000.0
# 58 Cerium Ce 13
0.01;1542.0;0.0;0.0;0.0
0.053;24480.0;-5012.0;341.1;-7.413
0.11;-1622.0;4662.0;-1505.0;138.5
0.883;55510.0;-176900.0;202400.0;-71250.0
1.185;4656.0;6580.0;-3256.0;807.9
1.273;-282.8;10190.0;2005.0;-418.0
1.435;326.4;-744.0;36090.0;26850.0
5.723;-72.63;2822.0;96060.0;-24580.0
6.164;-169.5;7899.0;113900.0;-56440.0
6.549;19.39;379.9;266100.0;-658300.0
40.443;-10.29;4409.0;2101000.0;-22800000.0
100.0;2.723;491.6;2494000.0;-35950000.0
500.0;1.464;2444.0;1486000.0;137600000.0
# 59 Praseodymium Pr 13
0.01;3935.0;0.0;0.0;0.0
0.04;58.85;50.6;11.42;-0.2858
0.113;-2475.0;6072.0;-2077.0;209.9
0.931;-6489.0;24850.0;-10600.0;2589.0
1.242;-534.9;8049.0;5499.0;-931.3
1.337;-382.9;10030.0;3437.0;-720.2
1.505;115.8;1754.0;29780.0;-20810.0
5.964;-45.23;1773.0;107500.0;-18840.0
6.44;-140.1;6504.0;131500.0;-57580.0
6.835;8.492;866.4;281900.0;-725600.0
41.991;-9.126;4223.0;2290000.0;-27090000.0
100.0;3.207;342.4;2697000.0;-41230000.0
500.0;1.557;2710.0;1566000.0;138300000.0
# 60 Neodymium Nd 12
0.01;2269.0;0.0;0.0;0.0
0.0305;-1142.0;403.5;-17.26;0.2479
0.117;-413.8;3657.0;-1265.0;128.7
0.978;12410.0;-6608.0;-8545.0;11740.0
1.298;223.9;11990.0;-1181.0;285.5
1.575;-353.0;6609.0;16410.0;-7462.0
6.208;-66.44;2796.0;109800.0;-29240.0
6.722;-111.4;5206.0;145700.0;-55590.0
7.128;8.287;960.0;293500.0;-763700.0
43.569;-9.944;4886.0;2320000.0;-27020000.0
100.0;3.82;84.92;2868000.0;-47500000.0
500.0;1.633;2833.0;1759000.0;92950000.0
# 61 Promethium Pm 13
0.01;2285.0;0.0;0.0;0.0
0.0305;3175.0;-431.1;29.11;-0.5124
0.122;-710.8;4102.0;-1397.0;148.2
1.027;-554.6;7912.0;4958.0;-760.6
